channel_id,title,username,tag,flag_count,flag_clean_brands,flag_listy,flag_formatted,flag_random_username,flag_emoji_fence,flag_template_title,flag_low_eng,flag_no_slang,flag_uniform,random_username_score,template_title_score,title_emoji_count,n_total,n_sample,posts_per_day,len_mean,len_median,pre2022_ratio,brand_gap,clean_brand_ratio,translit_typo_ratio,ai_topic,ad_ratio,fwd_ratio,emoji_density_mean,fmt_density_mean,list_ratio_mean,ttr_mean,burstiness_mean,slang_ratio,eng_views_med,eng_react_rate,eng_reply_rate,low_eng_flag
3649758523,大学新闻采风：城市与校园共生观察📛,YLE07QL3Q2PT,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3651860088,校园新闻速递包裹 📦：毕业礼物准备指南💢,RFYNWURCKA,,1,0,0,0,1,0,0,0,0,0,0.6,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3655058377,寰球流行趨勢部👗🛑,FUCTWSXN8M778,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3657092562,國際法醫學研究中心🔬🛑,MI13WZ8S004G,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3661744889,大学新闻简报：招生宣传活动速报💢,N37UJWQ43HQ,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3662470814,🗞️吃瓜每日电报📬㊙️,SPU1K8MYB6YE8,,1,0,0,0,1,1,0,0,0,0,1.0,0.4,4,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3667816004,你叫我一声我就心动🈂️,DDWSCXSYNSV,,1,0,0,0,1,0,0,0,0,0,0.8,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3672638242,声音太甜要融化了🫠🚫,MPAX3LEIS6K,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3681406886,大学新闻观察者：图书馆夜读文化兴起♥️,W4DIJZ7PGUNT,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3684696244,🎮 网络文化与潮流⭕️,B1227TV13J,,1,0,0,0,1,0,0,0,0,0,1.0,0.4,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3686406376,成年人的小秘密🤫💢,X4TVNJBEAWV,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3687430660,紧抱急救区🤗温暖立刻到位🈵,LIEFHR6CRNZR,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3700286254,Instagram Ban Unban Tiktok Facebook,cryptosinstagram,,1,0,0,0,1,0,0,0,0,0,0.6,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3704224944,亞太能源學研究中心🔥⚛️,XEFEOL2EO1F,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3715686598,月亮不睡我不睡🌜📛,EPBT7NMROCM,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3721319346,Ты Легенда 🦁,ty_legend,,1,0,0,1,0,0,0,0,1,1,0.15,0.0,1,214,120,3.101,294.2,282.0,0.0,,0.0,0.0,0,0.3,0.0,1.3489,0.0164,0.0709,0.8975,0.3584,0.0,341.0,0.0169,0.0,0
3726289384,🫠太苏的声线请自备冷静剂🔥,EK1IVV6NRZ,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3729977687,😏假装正经者请自觉出列❌,KNSOJBV04Y9,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3733593735,亞太能源學研究中心🔥💋,OX97SP7QRJ82,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3734804832,國際信息學觀察部💾⚛️,M4C24WU10O,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3743439168,布拉格時事通訊站🇨🇿♥️,T8HFYZPB9D5A,,1,0,0,0,1,1,0,0,0,0,1.0,0.2,4,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3744737899,别再装纯了😇真面目更有料🔥,WK5QS6VM3ZPHK,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3745772225,致命甜声告示🍯声音危险区⚛️,PQHHOK1M3D,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3747003689,绿帽出轨多人换妻🚫,SB6PZZRA,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3754014848,校园新闻攻略 🧭：迎新周不迷路指南🈵,SZRFKER6U,,1,0,0,0,1,0,0,0,0,0,0.6,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3760234552,声音开小点别被发现🤭💢,S0IMD1EDUAW,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3763381704,🌙月亮说今晚你可以放肆⚛️,CMR8NM4Y4TKT7,,1,0,0,0,1,0,0,0,0,0,1.0,0.4,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3765028254,🚺️ ❌️❌️⭕️⭕️🍆🔶🚫,EXF74CHE3RZ1,,1,0,0,0,1,1,0,0,0,0,1.0,0.4,13,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3767209832,🚂 午夜快车,qhvwj5xn8vta,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3767452034,大学生的乐趣㊙️🔥,EH0T6052Q6,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3767628901,🌈快乐每一日🎊💋,MYQPFNJ65J12J,,1,0,0,0,1,0,0,0,0,0,1.0,0.4,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3769230358,🃏 小丑牌赌局,phphywwladwh,,1,0,0,0,1,0,0,0,0,0,0.8,0.2,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3770508917,清醒的人不要进来😵‍,gz7xuhq2ljwt,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3770627296,临界心跳时刻😵你准备好了吗🔥,C81WJ13F,,1,0,0,0,1,0,0,0,0,0,0.6,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3772441969,今晚月亮不看着我🌑🈲,K4OSPHN2Q9F5,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3775237121,📅 重要议题与循环♥️,WPRZ127YZ,,1,0,0,0,1,0,0,0,0,0,1.0,0.4,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3776074373,🍉 瓜事欢乐颂 🎶💢,B8BVM2Z6W8IK,,1,0,0,0,1,0,0,0,0,0,1.0,0.4,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3779483323,大学新闻手札：导师带教心得分享⭕️,A6Z1MV4U1W9,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3785703123,校园新闻探讨 💭：如何平衡学习与兴趣？⭕️,WIVZ6KYHYM2P,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3785887165,「星汇香烟」原箱国烟●正品外烟●被扣包补●新币已压14888U💲⚛️,YYEANS8BFMIJ,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3788629811,情感试验台🧪自愿报名🈲,J3XFRG874PT,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3793471830,🌱 生态商业与发展‼️,NZBZAHP4H,,1,0,0,0,1,0,0,0,0,0,0.95,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3797295482,亞太5G技術中心📶🈵,X6NNU6AJCGTWW,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3806588895,探花～国产～偷情💢,KM6MZF2QI,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3813724827,声音开小点别被发现🤭‼️,R253BLPX1,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3815736086,🛌 梦境走私港,ljjqubhjd2py,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3822676122,悉尼金融通訊處🇦🇺🛑,JNIX0CR5S2,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3832937873,🔍 新闻调查与揭秘💋,BAKWFI3QTOXOU,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3837354952,成年人深夜营业到早🈴❌,ALDBTID57I,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3838236877,吉隆坡社會通訊局🇲🇾❌,S069C79LOL,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3840839875,校园新闻小贴士 💡：期中复习高效技巧🈲,K66CING9V,,1,0,0,0,1,0,0,0,0,0,0.95,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3851298910,💊心情充电站开门⭕️,RKKWDGHV5YU1,,1,0,0,0,1,0,0,0,0,0,1.0,0.4,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3855186674,國際教育學觀察站🎓🈲,H7DQMOQ0AL,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3860237804,已成年已失控已上头😵‍💋,F0ZJJD3Y,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3862213079,吉隆坡社會通訊局🇲🇾⭕️,CJW7CQFPAA,,1,0,0,0,1,1,0,0,0,0,1.0,0.2,4,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3864362575,声音开小点别被发现🤭⚛️,JK56QX1AM36NI,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3864655298,静音也能撩🎧小声更致命🈵,AQZ69GTDRKD,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3865936444,旋转搞笑瓜🔄🈲,EZ7BNQ8ZL,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3866203119,✴️❌️❌️ ⭕️⭕️🧿🍒❌,DLIB2X7E9BPA,,1,0,0,0,1,1,0,0,0,0,1.0,0.4,13,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3872890653,布宜諾斯艾利斯報🇦🇷♥️,FU606Q5WM2U,,1,0,0,0,1,1,0,0,0,0,1.0,0.2,4,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3881044596,已成年已饥渴已在线🍴🚫,STTXS7U4,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3888070268,國際智能設計站🤖📛,UJNPKZ443,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3889294136,🎡 眩晕摩天轮失控夜,bm300dv6rmth,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3891073800,🌻 青年参与与机会🈲,P2QULO8UEE9VM,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3897215361,亞太獸醫科學部🐎⭕️,YDGEXQYZ7VKY9,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3897930830,诱惑报警线🚔超标请自救♥️,BF09MMCX,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3898783328,박재홍의 실리콘밸리,pjh_sv,,1,0,0,0,1,0,0,0,0,0,0.8,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3899778031,今晚月色真美🌹♥️,ADJNYYF9,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3974659106,🕯️ 秘密烛光会,bu48z7n5mbr5,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3978295586,声音好听腿也好看🦵‼️,R0NZ9V73K,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3988136313,🌱 生态意识与教育‼️,N0UQ8G0DZ7V42,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1001079551,亂gad | randgad podcast,randgad,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1005551782,iOSMac,iosmaces,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1009933609,Киря,greenblog,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,129,116,0.033,841.6724,452.0,0.75,0.0,0.0357,0.0357,1,0.0,0.0431,0.0,0.001,0.0388,0.8229,0.5053,0.0833,428.5,0.0191,0.0,0
1028370653,Mundo Tecnológico,MundoTecnologico,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1028916447,HABR FEED + OPENNET,tmfeed,,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0,2232,120,446.4,280.9333,264.5,0.0,0.2797,0.2797,0.0,1,0.0,0.0,0.0,0.0096,0.0,0.8172,0.4319,0.0,84.0,0.0,0.0,1
1047569992,Tweakers nieuws,tweakersnieuws,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1052974022,Fashion Factory School,hacking_fashion,,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,7024,120,1.942,752.7167,582.0,0.325,0.0614,0.0614,0.0,1,0.125,0.0167,0.3402,0.0025,0.0161,0.818,0.5831,0.0,2197.0,0.0083,0.0,0
1065632275,БлоGнот,blognot,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6662,120,4.06,980.625,856.5,1.0,0.2137,0.2137,0.0,1,0.0,0.0,0.0043,0.0002,0.0,0.8328,0.5085,0.0855,1340.5,0.0,0.0,0
1074970917,️️Басюк Ирина. Красивый Бизнес,irinabasyuk,,0,0,0,0,0,1,0,0,1,0,0.0,0.2,2,4966,120,1.593,496.2417,325.5,0.1583,0.0638,0.0638,0.0,1,0.125,0.0167,0.7531,0.004,0.0225,0.848,0.5809,0.0,2206.0,0.0099,0.0,0
1075490389,EverythingScience,EverythingScience,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1075649830,TechFeed,notxtechfeed,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1091636339,ОНАЛАР КАНАЛИ _N1,Onalar_Kanali_Ayollar_Hikoyalar,,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0,20465,120,16.281,732.5583,507.5,1.0,,0.0,0.0,0,0.2833,0.05,1.4115,0.001,0.0076,0.8602,0.5797,0.0,16540.5,0.0,0.0,1
1094435752,Квест Теория Каст и Ролей,alexkrol,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6528,120,3.059,1251.75,759.0,1.0,,0.0472,0.0,0,0.0333,0.0333,0.1515,0.0041,0.0943,0.7723,0.652,0.1321,1459.5,0.0,0.0,0
1098261237,🔥 GESS ▪︎ заметки на полях ◾︎,GessOlga,,0,0,0,0,0,0,0,0,0,1,0.0,0.4,3,1275,120,1.98,373.525,247.0,1.0,0.1818,0.1818,0.0,1,0.0,0.0083,0.491,0.0009,0.0095,0.874,0.4252,0.0455,197.0,0.02,0.0097,0
1106957801,Anonyma,Bewusstseinswandel2020,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,257,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1106998917,КСТАТИ,kstati_p,,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0,21553,120,49.208,610.625,250.5,0.25,,0.0217,0.0,0,0.0083,0.05,0.0385,0.0017,0.0095,0.8807,0.6996,0.0,45460.5,0.0055,0.0,1
1114106002,Рунет (Новости про ИТ),runet,,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0,11345,120,18.783,289.8333,212.0,0.7333,0.125,0.1339,0.0089,1,0.0,0.0,0.0164,0.0012,0.0045,0.9108,0.4869,0.0,336.0,0.0062,0.0,1
1115069175,Ramon Quesada - News 🌷,RamonQuesadaNews,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1122964207,ANTIVACCINE,antivaccin,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1128853616,Настольные игры Паттайя,game_ptt,,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,216,120,7.448,172.7917,77.0,0.0,0.1667,0.1667,0.0,1,0.0333,0.0333,0.2585,0.0032,0.0135,0.9038,0.4297,0.0556,0.0,0.0,0.0,1
1136214108,Om1: Новости Новосибирска и России,Om1_nsk,,0,0,0,0,0,0,0,1,1,0,0.15,0.0,0,25148,120,25.687,497.75,436.5,1.0,,0.0275,0.0,0,0.0,0.025,0.1246,0.0016,0.008,0.8578,0.5416,0.0,131.5,0.0,0.0,1
1136605823,Бойлерная,boilerroomchannel,,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,23140,120,24.307,1070.85,844.5,1.0,,0.0168,0.0,0,0.0083,0.15,0.0147,0.0013,0.0192,0.8296,0.4398,0.0336,59543.5,0.0,0.0,1
1138219339,Инсайды,coin_inside,,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0,27205,120,19.226,498.775,289.5,1.0,0.1942,0.1942,0.0,1,0.0083,0.175,0.1369,0.0021,0.0112,0.8788,0.4148,0.0097,93.5,0.0,0.0,1
1139528112,Siam Blockchain,siamblockchain,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1159901377,Devops Today,devopsdaily,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1160887027,ДАВАЙ ДЕЛАЙ АКТИВ,XProfitStart,,0,0,0,0,0,0,0,0,0,0,0.15,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
